Hash,Message,Parent Hashes,Is Merge Commit,Modified Files
9b5648394947693a6c74e6916545a9d9f4eb9445,"Merge pull request #350 from sbs2001/trailing-slash-api-fix

Make trailing slash optional in apis","['137d88a1a4eb319259330fdfe4c47dbc95808850', '8ce911a5db986c17239a0f881106b0b736c14459']",True,
bf86cede368f3853ba3b2d27a99a36bdba623a8b,"Disable schema validation for alpine linux to fix nix test

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['7f5ebf20fda3690c3c3f1d38b1e84158f5e092f1'],False,alpine_linux.py
111817cfa22e5c36e10a119c39f398102ec9e1a6,"Merge pull request #353 from sbs2001/fix-nix-tests

Disable schema validation for alpine linux to fix nix test","['7f5ebf20fda3690c3c3f1d38b1e84158f5e092f1', 'bf86cede368f3853ba3b2d27a99a36bdba623a8b']",True,
4933778e4de76f7ea1ffb3fa87c84bd81ee82af8,"Adapt to github upstream data bug

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['259bacb2022a15f768bd0d4a4ab3129ed447ea3c'],False,"github.py, package_managers.py"
c944101c8b4dac2da9013ea2cf3f5c0b099d1a21,"Sync with main branch and fix latest tests.

* Added incremental time id in import_runner.py
  to prevent vulnerability id conflicts

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['1c649ea33e7a90b32065564292d4e0f9d9b3cf0d'],False,"import_runner.py, importer_yielder.py, apache_tomcat.py, kaybee.py, nginx.py, postgresql.py, safety_db.py, push.py, models.py, test_apache_tomcat.py, test_debian.py, test_import_runner.py, test_nginx.py, test_postgresql.py"
c475323b90476c6dfa9c8b95782e9738ca89d266,"Fix tests for import_runner

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['0e0ac7778894c4ecae63b3ac42d6d4ed8fd79d67'],False,test_import_runner.py
55f1d8419dcde49ab656d3f18fa02aec3c66ac5e,"Remove debug print statement

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['22142c06128c0801c3fbd4b67013b0273cd48cb9'],False,github.py
b263b479f719d1e36c4c2fd784a2b0161ba4f482,"Make RedHat CVE import more robust

This importer failed at times toward the end of the fetch step when
reaching (and trying repeatidly) to re-fetch the last page.
The fix consists in fetching larger batches at once (10K instead of 1k)
which measn fewer API calls and less risk to be throttled and properly
handling exceptions and HTTP response codes and breaking rather than
retrying. This also adds some minimal logging.

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['0a10bb31cd6eb29b1c52ea8a249523c517485f9b'],False,redhat.py
9fbfe503e5680a69e09c6adf39a7a6b832be6321,"Fix codestyle

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['89a5b01380bec7cd709efa5707a7a13ab968570c'],False,redhat.py
8ecf9597b400d03af2e00ebb77217d409c5865e9,"Add FIXME comment to Etag function

We are not using etag correctly. Also the function name is misleading
as we are checking the Etag in this create_etag function

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['fd886594f57eb49040a6df3bc7cdce4d01d2170c'],False,helpers.py
a852bf374c9d5baf8ebde0b771059764ae20227f,"Fix format

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['ffe12a7084d61cfd9a73f198ada73db5f41a8d63'],False,oval_parser.py
a3fc3f22b77544d7de43f4850b555bd70153250c,"Fix conflict

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['4e5bc67d2260b1bd87b6b7dd4abf898ab5b32295'],False,test_debian_oval.py
09c652243306c096d5148c848c2d69759811336b,"Fix syntax error in debain test

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['a3fc3f22b77544d7de43f4850b555bd70153250c'],False,test_debian_oval.py
6ba22ab71e1f94c1445ac0c7d45bfdfcf474a3d2,"Correct API docs path and fix pytest invocation

The earlier location http://127.0.0.1:8000/api/docs was a 404. As the
urls.py suggests, the README now reflects http://127.0.0.1:8000/api/schema/swagger-ui/

After the first install, activating the venv is done prior to installing
pytest, thus the system default pytest is being called. It is either
required to reactive venv or run pytest via python -m.

Signed-off-by: Hritik Vijay <hritikxx8@gmail.com>",['ff08fd6044110bbd0b7b57010e3622b2fb25c4b6'],False,README.rst
8094f6e5fcea1023d50c29ae1ae01e291321974f,"Merge pull request #382 from Hritik14/warnfix

Explicity provide lxml parser to beautifulsoup","['ff08fd6044110bbd0b7b57010e3622b2fb25c4b6', '956822f1eaf317c360ccd25b9d83cea8ea8653d3']",True,
80c65a23953726797b4ce435dab51ef286aa0e4f,"Merge pull request #379 from Hritik14/main

Correct API docs path and fix pytest invocation","['8094f6e5fcea1023d50c29ae1ae01e291321974f', 'e831c5f928879eb8c507eb036a75b737aafcee5a']",True,
54b7707b10b7d8b51fea8e2236f5ffe6a423beaa,Merge branch 'main' into bugfix,"['4d020a7241654e785df1738ce04ac1700180553a', '3d66b4e82ee31422ab907d3388f739b768ffd2ac']",True,
c689e9d31bfe5dff8692e3b04503f1226660bb4d,"Merge pull request #389 from Hritik14/bugfix

Make sure vulnerability id is_cve or is_vulcoid","['3d66b4e82ee31422ab907d3388f739b768ffd2ac', '54b7707b10b7d8b51fea8e2236f5ffe6a423beaa']",True,
d8d07abd5592b9e8051b6217bfe7213455f888c1,"Fix various importer errors

- Update debian importer's schema validation
- Add tests for msr2019 importer.

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['c689e9d31bfe5dff8692e3b04503f1226660bb4d'],False,"debian.py, project_kb_msr2019.py, test_msr_data.csv, test_msr2019.py, test_nginx.py"
bfa005ece230ada9032c3c0b4a7bab7b59673e0b,"Merge pull request #378 from sbs2001/fix-importer-errors

Fix various importer errors","['c689e9d31bfe5dff8692e3b04503f1226660bb4d', 'd8d07abd5592b9e8051b6217bfe7213455f888c1']",True,
adf86fdc2a42f93a19f71f40c2ba7350d9d7c220,"Collect more data at NugetVersionApi

- Now the class handles paginated results
- Added a detailed FIXME comment about an edge case

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['ec3e80074685bc5bdb561077c5c1da6f734b19d2'],False,package_managers.py
b78cd91ce8cca359442aa633a25858b0125a9ea2,"DEBUG_PROPAGATE_EXCEPTIONS = True

This allows to print stack traces on the stdout

Best practice would be to integrate with sentry, but at least print the stack trace is helpful when trying to deploy this

Signed-off-by: Pierre Tardy <pierre.tardy@renault.com>",['3688d89a88014f2e04475fda0179362e9ab54eae'],False,settings.py
0b7dc3d263a1a0dddde0e50dff1fa9f21bf68a08,"Fix istio (#395)

* Fix https://github.com/nexB/vulnerablecode/issues/394

Signed-off-by: Hritik Vijay <hritikxx8@gmail.com>",['3f1f4931816388c1c7386c61c8a21751c7bbc186'],False,istio.py
0af53893dcd5f46531ff9508b0e764003851dd85,"Merge pull request #413 from tardyp/dockerfile

Misc fixes for deploying vulnerablecode on a container platform","['97d4da503eb1960ca01722f72e48ff743804c4a1', 'c2e1b23b4641ebe8678e990e434555ce222eee4b']",True,
eb524148afa1a9c23f2eb4cdec336879b00d794c,"Fix bulk api in case purl does not exist

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['35f36a78edcbe2d0d36f804b68751035bb2a6774'],False,"api.py, test_api.py"
2684f0564ba408d87cd0f23d58dc35351a0b6997,"requests_with_5xx_retry: Retry on 5xx errors

Introduced and used a helper function for retries on 5xx errors. This is
important and some servers like bugzilla.redhat.com return 502 Proxy Error
which was the cause of https://github.com/nexB/vulnerablecode/issues/398

A ticket has been raised in RedHat here https://redhat.service-now.com/help?id=rh_ticket&table=sc_req_item&sys_id=278239541b1ba010477e43fccd4bcb4a

Signed-off-by: Hritik Vijay <hritikxx8@gmail.com>",['eb524148afa1a9c23f2eb4cdec336879b00d794c'],False,"helpers.py, redhat.py"
b0329fae15bbb0504d90d12bd99bd2a701504443,"Remove debugging symbols and black -l 100

This finally fixes https://github.com/nexB/vulnerablecode/issues/398

Signed-off-by: Hritik Vijay <hritikxx8@gmail.com>",['aff0065ed4b7d3af2c5fbc1e575eab28327ef235'],False,redhat.py
9634400d94d97c6503fb347b20b02270b3242fbb,"Merge pull request #418 from Hritik14/fix_redhat

Fix redhat import failure","['eb524148afa1a9c23f2eb4cdec336879b00d794c', 'c90a8717b79591e7fe788c483bf353225cf01e6d']",True,
f254b0d4ac54b70c648055a7e8eda16c05dce0f9,"Fixes #312 : Added solution for ModuleNotFoundError (#427)

* Added solution for ModuleNotFoundError

Signed-off-by: Pushpit <pushpit07@gmail.com>",['942e1ae67e5fefb69752378d26df12dd232ebd34'],False,README.rst
4613b12cf0f231d648f05351f72d38756eb25eb5,"Fix tests invocation in upstream tests

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['1c201288be411eddfd3ae0a610377e13ad060e9f'],False,upstream_test.yml
6f643c90bb7641a6b9768688379e0cb4aa7a5902,"Refactor github importer and fix doctests in tomcat

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['2cbc23e958e5288b3a2e11264c6c1581bf555030'],False,"apache_tomcat.py, github.py, npm.py, ruby.py, test_github.py"
049f05caf22d2fa4ea5f30dd8471b6aa0837fd49,"Remove debug statements, improve doc, simplify code

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['bda5f0d9ac26e7b207eaaff0c7d37eb338e588ef'],False,"apache_tomcat.py, istio.py, npm.py"
8aafb631e9c6258b03eddc738eb89cde80260a7f,"Fix ubuntu_usn importer for invalid CVE (#432)

* Fix ubuntu_usn Importer

Signed-off-by: AmitGupta7580 <amitgupta758000@gmail.com>",['73e8baffeb9bb900b2a88f466631bfa225b5051b'],False,ubuntu_usn.py
9ff0192b3ffbed687f41207b637f4e5fa87f83d8,"Merge pull request #444 from ngi-nix/fix-nix-workflow

Fix nix Github workflow","['8aafb631e9c6258b03eddc738eb89cde80260a7f', '2da0c14f1257b4816d4e4e086a406bd5876e800c']",True,
cbd6c73f0fe8fb150c682f45746d1d80037de422,"Fix more tests and refactor importer_runner

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['c12e985ec597d69b889e9f89319c4ac82d0a8e68'],False,"nvd.py, models.py, test_debian_oval.py, test_import_runner.py, test_nvd.py"
92465537b4776a240fca130e009a0cd392eb53a9,"Update fixtures

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['cbd6c73f0fe8fb150c682f45746d1d80037de422'],False,"debian.json, github.json, openssl.json"
36f4d1dd9a7f3ff9e985ab5f879be05ab9eddb75,"Fix model relations and patch inference in importers

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['92465537b4776a240fca130e009a0cd392eb53a9'],False,"requirements.txt, data_source.py, import_runner.py, archlinux.py, istio.py, kaybee.py, retiredotnet.py, models.py, test_archlinux.py, test_istio.py, test_models.py"
5999a8a1bc71cf2a6928873b0c268e791834e22f,"Simplify patch inference, fix arch importer bug and remove useless code

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['36f4d1dd9a7f3ff9e985ab5f879be05ab9eddb75'],False,"helpers.py, import_runner.py, archlinux.py, 0003_populate_patched_package.py, test_archlinux.py"
d70a93176c4e608ae3f57fa5331986f67a02a817,"Fix codestyle

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['5999a8a1bc71cf2a6928873b0c268e791834e22f'],False,0003_populate_patched_package.py
deb44c68345315085fbab07d2f8b58e93327d08b,"Fix views

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['13eaa01b124397739ab1bb04cc223f5e0a742685'],False,views.py
7a26cb909302e352c71614da593a298f8a8bef3a,":sparkles: Improve postgres importer

- Postgres now provides references to their own content
  instead of redhat. Adapt to this.
- Store scores.
- Fix bug where the urls where relative, now their absolute
  version is stored

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['deb44c68345315085fbab07d2f8b58e93327d08b'],False,"postgresql.py, advisories.html, test_postgresql.py"
663f43e57d8cbd81b19113f9f426da0f2d082fe1,"Fix model properties to avoid dups

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['7a26cb909302e352c71614da593a298f8a8bef3a'],False,models.py
2744afc7988b61e98ff61cf1e6cf0f4bfdc542b4,"Fix and improve istio importer

- Adapt to Istio advisory's use new syntax for version ranges
- Collect reference to istio news site

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['d041a2b15a45d2ee9b2e6dcbc62aaa3d83327d33'],False,"istio.py, test_istio.py"
f9233cce2b02520e7540ee0d4dac91a51586b923,"Fix openssl importer.

The data source has a CVE-2007-5502 which has weird version.Skip it.

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['412a4299960aaecab92890d4622f8e40abfbe749'],False,openssl.py
114a9701c352c7dee94cf271d8452b3adc508bb2,"Fix debian importer.

Ignores a the invalid version ""3.8.20-4.""

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['65443e402d2169fb6ff373887bd89f40c2296189'],False,debian.py
254cb96501a534d40c9ae479381ca75607bebad9,":bug: Fix  safetydb and disable it by default (license issue)

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['114a9701c352c7dee94cf271d8452b3adc508bb2'],False,"importer_yielder.py, safety_db.py, test_safety_db.py"
18d8795455df2574ecad1ee7931128c23edd8f27,"Fix bug in logging

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['c771b008d934e940fdedf1d28cfc1e6e42c0e898'],False,create_cpe_to_purl_map.py
fa495daab4e45bb6d6443118dc49a2287206187a,"Fix kaybee importer

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['68d3f322d66e21d67b8338419fa9369aee0eb7f2'],False,kaybee.py
3985a1e09e6cd571907192fa2637d2780417c59f,"Fix tests

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['eec65ab4985af7d8bc92bfde58e30b5829d8cea2'],False,"apache_httpd.py, apache_kafka.py, apache_tomcat.py, nginx.py, npm.py, project_kb_msr2019.py, ruby.py, suse_backports.py, ubuntu.py, package_managers.py, test_apache_httpd.py, test_apache_kafka.py, test_apache_tomcat.py, response.json, easygcm.html, npm.zip, test_elixir_security.py, test_github.py, test_istio.py, test_nginx.py, test_npm.py, test_package_managers.py, test_ruby.py, test_rust.py, test_safety_db.py"
475bb960ffda897538b431b005d366d812be41e9,"Fix npm importer date manipulation

Signed-off-by: Shivam Sandbhor <shivam@crowdsec.net>",['2fc05f00008d6537f0c7582baf212f5772da62b2'],False,npm.py
119d883d6f2177478db33061d29e484fb534f896,"Fix recursion in GitHubTagsAPI

A minor bug was introduced by 775aa1d7 which was crashing the nginx
importer.

Signed-off-by: Hritik Vijay <hritikxx8@gmail.com>",['475bb960ffda897538b431b005d366d812be41e9'],False,package_managers.py
71a3d750bc492e78298eafc2dfd3da171771ea98,"Update importers to handle VersionResponse

Recent time travel heuristics need published date of versions, thus
Version dataclass was created. Some of the importers got bugged by this
new system and were crashing. This fix is a part of # 467

Importers bugged:
	- nginx
	- debian_oval
	- ubuntu

Signed-off-by: Hritik Vijay <hritikxx8@gmail.com>",['119d883d6f2177478db33061d29e484fb534f896'],False,"data_source.py, nginx.py, package_managers.py, test_debian_oval.py, test_ubuntu.py"
05fcc64f2b48b186b7f742a2adf869b82293b024,"Merge pull request #505 from Hritik14/importer-bugfix

Importers bugfix [nginx, debian_oval, ubuntu]","['475bb960ffda897538b431b005d366d812be41e9', '71a3d750bc492e78298eafc2dfd3da171771ea98']",True,
7f69f92ef1fac4c2b7cdd566d42c53b5a0377e2a,"Show static files in docker setup

After 312160c docker-compose doesn't load static files as the server
runs in development mode without DEBUG enabled.
Also, this commit makes sure it is loud and heard that running via
docker is not safe.

Signed-off-by: Hritik Vijay <hritikxx8@gmail.com>",['05fcc64f2b48b186b7f742a2adf869b82293b024'],False,"Dockerfile, README.rst, docker-compose.yml"
9842367de05d456cd94fc0c81e75d8c8dc359f44,"Fix tests

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['ba9051d3de10d7222415225e6559ed0bca1b9a2c'],False,"apache_httpd.py, apache_kafka.py, apache_tomcat.py, nginx.py, npm.py, project_kb_msr2019.py, ruby.py, suse_backports.py, ubuntu.py, package_managers.py, test_apache_httpd.py, test_apache_kafka.py, test_apache_tomcat.py, response.json, easygcm.html, npm.zip, test_elixir_security.py, test_github.py, test_istio.py, test_nginx.py, test_npm.py, test_package_managers.py, test_ruby.py, test_rust.py, test_safety_db.py"
9d359f28eaaaaa02a214c6bf27116e15c37eb559,"Fix npm importer date manipulation

Signed-off-by: Shivam Sandbhor <shivam@crowdsec.net>",['80e3cf026c06574d66c49bcdfc33f874165cd134'],False,npm.py
047398e74c7bad90413712354e86acc33b22ddec,"Fix recursion in GitHubTagsAPI

A minor bug was introduced by 775aa1d7 which was crashing the nginx
importer.

Signed-off-by: Hritik Vijay <hritikxx8@gmail.com>",['9d359f28eaaaaa02a214c6bf27116e15c37eb559'],False,package_managers.py
9053ba9586d6db92837d2df4cf81023c06aff5fa,"Update importers to handle VersionResponse

Recent time travel heuristics need published date of versions, thus
Version dataclass was created. Some of the importers got bugged by this
new system and were crashing. This fix is a part of # 467

Importers bugged:
	- nginx
	- debian_oval
	- ubuntu

Signed-off-by: Hritik Vijay <hritikxx8@gmail.com>",['047398e74c7bad90413712354e86acc33b22ddec'],False,"data_source.py, nginx.py, package_managers.py, test_debian_oval.py, test_ubuntu.py"
369897fb947584e44581df075c6e76638737f2ca,"Merge pull request #497 from Hritik14/docker_bugfix

Improve Docker configuration, add Makefile and refactor CI tests","['05fcc64f2b48b186b7f742a2adf869b82293b024', 'b69dee284130a855178868df6f5e122186903928']",True,
34c83a716695ba3372a4d65a2e51f5adddebe53e,"Merge pull request #508 from Hritik14/fix-githubtagsapi

Use svn to collect tags in GitHubTagsAPI","['7d3df72496c76cc5ca88bc1a4eb4c45f6effce79', '57a461066b8a358ca1ec7fe688234ce6eaff7405']",True,
273153d2de9af3ae7654ba1899ad7763d6cc4eda,"Add doc tests on CI and fix linter errors

Signed-off-by: Ayan Sinha Mahapatra <ayansmahapatra@gmail.com>",['f9dd3e288f6c1c9a4948c42ad2bd012ea226cf66'],False,"docs.yml, doc8_style_check.sh, conf.py, docker_installation.rst, sources.rst, add_new_importer.rst"
db33279add35ad66cafa3728179108b6aa070cf5,"Fix GitHub CI badge (#539)

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['c2f0c1c47f91271a11093a9d68c670bf4002f7bd'],False,"main.yml, README.rst"
85cb6026bf4be3029442a69af8bf09aceb61ec8c,"Ensure Debian test are passing (#538)

* Ensure Debian test are passing

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>

* Build docs with Python 3.7

Since we use Python 3.8 everywhere, let's use it there too.

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>

* Fix debian tests

Signed-off-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>

Co-authored-by: Shivam Sandbhor <shivam.sandbhor@gmail.com>",['db33279add35ad66cafa3728179108b6aa070cf5'],False,"docs.yml, debian.py, test_debian.py"
